,addressCN,brand,city,pOSNameCN,province,storeType,telephone
2614,北京北京市成寿寺路2号兴业阳光1楼,adidas,北京市,北京市成寿路兴业阳光运动城运动休闲店,北京,运动休闲店,67631958
2615,广东广州市百岗大道498号广百新一城4楼,adidas,广州市,广州市百岗大道广百新一城运动休闲店,广东,运动休闲店,"13631323210,13602731522"
2616,云南普洱市振兴中路68号新货书店2楼,adidas,普洱市,普洱市振兴中路新华书店运动城运动休闲店,云南,运动休闲店,0879-2203700
2617,天津天津市津沽路156号月坛商厦5楼,adidas,天津市,天津市为民路月坛商厦运动休闲店,天津,运动休闲店,60913697
2618,山东青岛市长江中路419号佳世客黄岛购物中心2楼,adidas,青岛市,青岛市黄岛佳世客NEO运动休闲店,山东,运动休闲店,18560673293
2619,河南新乡市平原路93号新乡百货4楼,adidas,新乡市,新乡市平原路新乡市百货运动休闲店,河南,运动休闲店,0373-2036787
2620,山东寿光市银海路361号中百大厦3楼,adidas,寿光市,寿光市银海路中百大厦运动休闲店,山东,运动休闲店,0536-5599179
2621,四川射洪县太和大道189号,adidas,射洪县,射洪县太和大道汇星百货运动休闲店,四川,运动休闲店,13340644414
2622,河南信阳市东方红大道西亚和美广场5楼,adidas,信阳市,信阳市东方红大道西亚和美广场运动休闲店,河南,运动休闲店,18037603807
2623,四川成都市二环路东二段29号莱雅百货2楼,adidas,成都市,成都市二环路东二段莱雅百货运动休闲店,四川,运动休闲店,18180497618
2624,山东烟台市 长江路28号振华商厦4楼,adidas,烟台市,烟台市长江路振华商厦运动休闲店,山东,运动休闲店,15166782230
2625,河南南阳市人民南路75号红都百货4楼,adidas,南阳市,南阳市人民南路红都百货运动休闲店,河南,运动休闲店,0377-63285589
2626,山东济南市泉城路188号恒隆广场4楼,adidas,济南市,济南市泉城路恒隆广场运动休闲店,山东,运动休闲店,0531-67967690
2627,宁夏银川市上海路2190号万达百货2楼,adidas,银川市,银川市上海路万达百货运动休闲店,宁夏,运动休闲店,18695170816
2628,河北保定市裕华西路18号保定百货大楼      ,adidas,保定市,保定市裕华西路保定百货运动休闲店,河北,运动休闲店,0312-2053417
2629,山西长治市英雄路130号英雄路130号1楼,adidas,长治市,长治市英雄路130号运动休闲店,山西,运动休闲店,13100159966
2630,安徽合肥市长江东路504号衣之家3楼,adidas,合肥市,合肥市长江东路衣之家运动休闲店,安徽,运动休闲店,0551-62581003
2631,山东潍坊市东风东街360号泰华城3楼,adidas,潍坊市,潍坊市东风大街泰华新天地运动休闲店,山东,运动休闲店,0536-8469240
2632,山东诸城市广场路20号百盛4楼,adidas,诸城市,诸城市广场路百盛运动休闲店,山东,运动休闲店,0536-6187020
2633,广东中山市中山三路8号益华百货4楼,adidas,中山市,中山市中山三路益华百货运动休闲店,广东,运动休闲店,"13631323210,13602731522"
2634,河北邢台市新华北路235号天一广场5楼,adidas,邢台市,邢台市新华北路天一广场运动休闲店,河北,运动休闲店,13613191658
2635,四川自贡市五星街338号千盛百货4楼,adidas,自贡市,自贡市五星街千盛百货运动休闲店,四川,运动休闲店,0813-2406171
2636,广西柳州市飞鹅路1号埠街国际商城3楼,adidas,柳州市,柳州市飞鹅二路优越百货运动休闲店,广西,运动休闲店,13481023619
2637,河北石家庄市中山路125号东方购物中心6楼,adidas,石家庄市,石家庄市中山西路东方购物中心运动休闲店,河北,运动休闲店,0311-85361940
2638,江苏镇江市黄山西路19号万达广场1楼,adidas,镇江市,镇江市黄山西路万达百货运动休闲店,江苏,运动休闲店,18012804360
2639,河南南阳市人民路510大统百货5楼,adidas,南阳市,南阳市中州中路大统百货运动休闲店,河南,运动休闲店,0377-63209066
2640,江苏南通市建设路28号民悦湾1楼,adidas,南通市,南通市建设路民悦湾运动休闲店,江苏,运动休闲店,15862792326
2641,四川泸州市江阳西路25号汇通百货2店,adidas,泸州市,泸州市江阳北路汇通百货（2）运动休闲店,四川,运动休闲店,18715806030
2642,江苏常熟市海虞南路88号常熟印象城3楼,adidas,常熟市,常熟市印象城运动休闲店,江苏,运动休闲店,52928691
2643,江苏宿迁市西湖路36号宝龙城市广场3楼,adidas,宿迁市,宿迁市宝龙城市广场Neo运动休闲店,江苏,运动休闲店,0527-82992679
2644,山东滨州市渤海十路719号滨州黄河银座3楼,adidas,滨州市,滨州市黄河路银座运动休闲店,山东,运动休闲店,0543-3276320
2645,山西太原市五一路77号铜锣湾国际购物中心5楼,adidas,太原市,太原市五一路铜锣湾国际购物中心运动休闲店,山西,运动休闲店,13485320056
2646,湖北宜昌市夷陵大道大洋百货5楼,adidas,宜昌市,宜昌市夷陵路大洋百货运动休闲店,湖北,运动休闲店,0717-6378603
2647,上海上海市城中路138号罗宾森购物中心2楼,adidas,上海市,上海市嘉定罗宾森运动休闲店,上海,运动休闲店,18821148003
2648,天津天津市南京路128号乐宾百货4楼,adidas,天津市,天津市滨江道乐宾百货运动休闲店,天津,运动休闲店,27168517
2649,江苏张家港市步行街55号皇马运动休闲名品店-1楼,adidas,张家港市,张家港市步行街皇马运动休闲名品店运动表现店,江苏,运动休闲店,
2650,山东蓬莱市北关路686号利群购物广场2楼,adidas,蓬莱市,蓬莱市北关路利群购物广场运动休闲店,山东,运动休闲店,5636826
2651,江苏海门市解放中路369号大东方百货3楼,adidas,海门市,海门市解放中路大东方百货运动休闲店,江苏,运动休闲店,18795718190
2652,内蒙古满洲里市五道街120号友谊北方商厦3楼,adidas,满洲里市,满洲里市五道街友谊购物中心滔博运动城运动休闲店,内蒙古,运动休闲店,
2653,内蒙古包头市钢铁大街46号华龙大厦1楼,adidas,包头市,包头市钢铁大街时代蓝天百货运动休闲店,内蒙古,运动休闲店,0472-2147286
2654,辽宁抚顺市裕民路24号新玛特3楼,adidas,抚顺市,抚顺市裕民路新玛特运动休闲店,辽宁,运动休闲店,13841329031
2655,黑龙江伊春市新兴中路88号百货大楼3楼,adidas,伊春市,伊春市新兴中路百货大楼运动休闲店,黑龙江,运动休闲店,13845124881
2656,黑龙江齐齐哈尔市龙华路1号新玛特5楼,adidas,齐齐哈尔市,齐齐哈尔市龙华路新玛特运动休闲店,黑龙江,运动休闲店,13845124881
2657,吉林长春市春城大街1077号欧亚春城购物中心4楼,adidas,长春市,长春市春城大街欧亚春城购物中心运动休闲店,吉林,运动休闲店,0431-81682644
2658,云南蒙自市无天马路36-39号蒙自运动城1楼,adidas,蒙自市,蒙自市天马路蒙自运动城运动休闲店,云南,运动休闲店,0873-3721029
2659,陕西宝鸡市经二路138号天下汇购物中心2楼,adidas,宝鸡市,宝鸡市天下汇购物中心运动休闲店,陕西,运动休闲店,029-89288666-613202
2660,山东济南市经十路22799号银座购物广场6楼,adidas,济南市,济南市经十路振兴银座购物广场运动休闲店,山东,运动休闲店,15606396023
2661,陕西西安市金花南路59号百盛4楼,adidas,西安市,西安市金花南路百盛运动休闲店,陕西,运动休闲店,89288666-603212
2662,辽宁丹东市七经街8号新一百5楼,adidas,丹东市,丹东市七经街新一百百货运动休闲店,辽宁,运动休闲店,15102447011
2663,河北保定市朝阳北大街799号北国先天下4楼,adidas,保定市,保定市朝阳北大街北国先天下运动休闲店,河北,运动休闲店,15633200851
2664,重庆重庆市人民南路66号崇尚百货3楼,adidas,重庆市,重庆市人民南路永川崇尚百货运动休闲店,重庆,运动休闲店,023-49823615
2665,重庆重庆市建新北路11号新世界百货4楼,adidas,重庆市,重庆市江北新世界百货运动休闲店,重庆,运动休闲店,023-67999763
2666,福建厦门市莲前东路104号加州商业广场3楼,adidas,厦门市,厦门市莲前东路来雅百货运动休闲店,福建,运动休闲店,18906038218
2667,广东韶关市惠民南路50号中环广场4楼,adidas,韶关市,韶关市惠民南路益华百货运动休闲店,广东,运动休闲店,"15802025865,13631323210"
2668,黑龙江哈尔滨市智谷大街4313号枫叶小镇1楼,adidas,哈尔滨市,哈尔滨市智谷大街枫叶小镇运动休闲店,黑龙江,运动休闲店,0451-51053921
2669,福建三明市列东路新华都百货2楼,adidas,三明市,三明市列东路新华都百货运动休闲店,福建,运动休闲店,18906038218
2670,上海上海市西江湾路388号龙之梦5楼,adidas,上海市,上海市虹口龙之梦运动休闲店,上海,运动休闲店,56294757
2671,福建福州市金洲南路806号万达百货5楼,adidas,福州市,福州市浦上大道万达百货运动休闲店,福建,运动休闲店,0591-88257120
2672,山东胶州市苏州路120号新源购物广场3楼,adidas,胶州市,胶州市苏州路利群（3）运动休闲店,山东,运动休闲店,87269597
2673,黑龙江哈尔滨市东大直街319号秋林商城2楼,adidas,哈尔滨市,哈尔滨市东大直街秋林国际购物中心申格运动城运动休闲店,黑龙江,运动休闲店,18645033237
2674,江苏苏州市永康路步行街199号5楼,adidas,苏州市,苏州市永康路吴江万亚购物中心运动休闲店,江苏,运动休闲店,63108517 
2675,辽宁盘锦市步行街12/31/1899号新玛特5楼,adidas,盘锦市,盘锦市步行街新玛特运动休闲店,辽宁,运动休闲店,0427-3251403
2676,陕西渭南市东风街13号阳光购物广场1楼,adidas,渭南市,渭南市东风街阳光购物广场运动休闲店,陕西,运动休闲店,0913-2026949
2677,江苏镇江市黄山西路18号潮流干线-1楼,adidas,镇江市,镇江市黄山西路潮流干线运动休闲店,江苏,运动休闲店,18906101020
2678,江西景德镇市珠山中路116号华达百货5楼,adidas,景德镇市,景德镇市珠山中路华达百货运动休闲店,江西,运动休闲店,15279272793
2679,江苏昆山市震川西路18号巴黎春天5楼,adidas,昆山市,昆山市震川西路巴黎春天运动休闲店,江苏,运动休闲店,55178056
2680,贵州贵阳市金阳大道1号国贸广场4楼,adidas,贵阳市,贵阳市金阳大道国贸广场运动休闲店,贵州,运动休闲店,13639107714
2681,黑龙江牡丹江市太平路32号百货大楼5楼,adidas,牡丹江市,牡丹江市太平路百货大楼运动休闲店,黑龙江,运动休闲店,13845124881
2682,山东济宁市太白中路26号银座购物广场5楼,adidas,济宁市,济宁市太白中路银座购物广场运动休闲店,山东,运动休闲店,0537-2206306
2683,吉林长春市临河街5062号国商百货5楼,adidas,长春市,长春市临河街国商百货运动休闲店,吉林,运动休闲店,0431-81682649
2684,辽宁盖州市红旗大街中段兴隆百货1楼,adidas,盖州市,盖州市红旗大街中段兴隆百货运动休闲店,辽宁,运动休闲店,13079487872
2685,陕西延安市中心街2号凤凰城2楼,adidas,延安市,延安市中心街高第美尚城运动休闲店,陕西,运动休闲店,13669219113
2686,河北廊坊市新华路50号万千百货4楼,adidas,廊坊市,廊坊市新华路万千百货运动休闲店,河北,运动休闲店,0316-2609491
2687,内蒙古通辽市明仁大街66号金叶广场4楼,adidas,通辽市,通辽市明仁大街金叶广场运动休闲店,内蒙古,运动休闲店,15344089867
2688,山西长治市英雄中路403号1楼,adidas,长治市,长治市英雄中路滔博运动城运动休闲店,山西,运动休闲店,13096669947
2689,浙江衢州市南街58号名都百货-1楼,adidas,衢州市,衢州市南街名都百货运动休闲店,浙江,运动休闲店,0570-3083455
2690,山东临沂市解放路183号九州商业大厦5楼,adidas,临沂市,临沂市解放路九州商业大厦运动休闲店,山东,运动休闲店,05398073628
2691,浙江舟山市兴普大道288凯虹广场4楼,adidas,舟山市,舟山市东港兴普大道凯虹广场运动休闲店,浙江,运动休闲店,15068014605
2692,贵州铜仁市无民主路步行街阳光商城1楼,adidas,铜仁市,铜仁市民主路步行街阳光商城滔博运动城运动休闲店,贵州,运动休闲店,18685048424
2693,内蒙古呼和浩特市新华东街8号维多利国际广场4楼,adidas,呼和浩特市,呼和浩特市新华东街维多利国际广场运动休闲店,内蒙古,运动休闲店,0471-2823635
2694,陕西西安市南二环路64号凯德广场1楼,adidas,西安市,西安市南二环路凯德广场运动休闲店,陕西,运动休闲店,85413178
2695,天津天津市和平路290号劝业场商场7楼,adidas,天津市,天津市和平路劝业场商场运动休闲店,天津,运动休闲店,27233490
2696,山东菏泽市中华东路901号茂业百货3楼,adidas,菏泽市,菏泽市中华东路茂业百货运动休闲店,山东,运动休闲店,0530-5900152
2697,江苏南通市桃园路12中南世纪城3楼,adidas,南通市,南通市桃园路中南世纪城运动休闲店,江苏,运动休闲店,13912288060
2698,陕西西安市长安北路14号西安运动场1楼,adidas,西安市,西安市长安北路西安体育场运动休闲店,陕西,运动休闲店,13152084446
2699,宁夏银川市新华街203号新华运动城1楼,adidas,银川市,银川市新华街新华运动城运动休闲店,宁夏,运动休闲店,13919917908
2700,广东深圳市白石路天虹商场1楼,adidas,深圳市,深圳市白石路沙河天虹运动休闲店,广东,运动休闲店,0755-86286449
2701,山东广饶县孙武路银座购物广场3楼,adidas,广饶县,广饶县孙武路银座购物广场运动休闲店,山东,运动休闲店,0546-6681353
2702,浙江慈溪市青少年宫南路99号慈溪银泰城5楼,adidas,慈溪市,慈溪市青少年宫南路银泰百货运动休闲店,浙江,运动休闲店,15999767601
2703,四川自贡市五星街22号新玛特购物广场-1楼,adidas,自贡市,自贡市五星街新玛特购物广场运动休闲店,四川,运动休闲店,0813-2112883
2704,天津天津市胜利街651号友谊商城3楼,adidas,天津市,天津市胜利街友谊商城运动休闲店,天津,运动休闲店,60901070
2705,新疆乌鲁木齐市中山路103号汇嘉时代6楼,adidas,乌鲁木齐市,乌鲁木齐市中山路汇嘉时代运动休闲店,新疆,运动休闲店,0991-2338236
2706,湖北十堰市人民北路1号十堰人民商场5楼,adidas,十堰市,十堰市人民北路人民商场运动休闲店,湖北,运动休闲店,0719-8468087
